date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
2018-10-23,shot,unarmed,24,M,W,Alderwood Manor,WA,False,attack,Car,False
2018-10-23,shot,gun,37,M,H,Pittsburg,CA,False,attack,Car,True
2018-10-24,shot,gun and knife,45,M,,Detroit,MI,False,other,Not fleeing,True
2018-10-25,shot,vehicle and gun,28,M,B,St. Louis,MO,False,attack,Not fleeing,False
2018-10-27,shot,unknown weapon,44,M,A,Las Vegas,NV,True,other,Not fleeing,True
2018-10-27,shot,gun,30,M,B,Houston,TX,True,attack,Not fleeing,False
2018-10-29,shot,Taser,30,M,B,Hollywood,CA,False,other,Not fleeing,True
2018-10-29,shot,gun,34,M,W,South Lake Tahoe,CA,False,attack,Car,False
2018-10-29,shot,gun,27,M,H,Phoenix,AZ,False,attack,Car,False
2018-10-29,shot,vehicle,28,M,B,Parkville,MD,False,attack,Car,False
2018-10-29,shot,toy weapon,42,F,W,Jackson,GA,True,attack,Not fleeing,False
2018-10-31,shot,gun,32,M,W,Port Orange,FL,False,attack,Not fleeing,True
2018-10-31,shot,gun,24,M,B,Jacksonville,FL,False,other,Foot,False
2018-10-31,shot,toy weapon,17,M,H,Houston,TX,False,attack,Car,True
2018-10-31,shot,vehicle,26,M,H,North Las Vegas,NV,False,attack,Car,False
2018-11-02,shot,unarmed,35,M,B,Idaho Falls,ID,False,attack,Foot,False
2018-11-02,shot,knife,25,M,W,Charleston,WV,False,attack,Not fleeing,False
2018-11-03,shot,gun,65,M,,Bandon,OR,True,attack,Not fleeing,False
2018-11-03,shot,vehicle,33,M,B,Danville,CA,True,other,Not fleeing,True
2018-11-03,shot,unknown weapon,25,M,A,Shelby Township,MI,False,other,Not fleeing,False
2018-11-04,shot,gun,29,M,B,St. Clair Shores,MI,False,attack,Foot,False
2018-11-04,shot,gun,18,M,H,Albuquerque,NM,False,other,Not fleeing,False
2018-11-04,shot,vehicle,19,M,W,Clear Creek Canyon,CO,False,attack,Car,False
2018-11-04,shot,unarmed,39,M,H,Laramie,WY,True,other,Foot,False
2018-11-05,shot,gun,61,M,W,Glen Burnie,MD,False,attack,Not fleeing,False
2018-11-05,shot,gun,36,M,W,Cocke County,TN,True,attack,Not fleeing,False
2018-11-05,shot,gun,72,M,W,Port Charlotte,FL,True,attack,Not fleeing,False
2018-11-05,shot,ax,48,M,A,Camp Croft,SC,True,attack,Not fleeing,False
2018-11-06,shot,gun,67,M,,St. Cloud,FL,True,attack,Not fleeing,False
2018-11-07,shot,gun,68,M,,Corona,CA,False,attack,Not fleeing,False
2018-11-07,shot and Tasered,gun,NA,M,,San Antonio,TX,False,attack,Not fleeing,False
2018-11-08,shot,gun,34,M,H,Charleston View,CA,False,attack,Foot,False
2018-11-09,shot,knife,36,M,B,Minneapolis,MN,True,other,Not fleeing,True
2018-11-09,shot,rock,33,M,W,Ogden,UT,False,attack,Car,False
2018-11-09,shot,unarmed,30,M,W,Salt Lake City,UT,False,undetermined,Car,True
2018-11-09,shot,gun,61,M,W,Shakopee,MN,False,attack,Not fleeing,False
2018-11-10,shot,gun,41,M,B,Clarksdale,MS,False,attack,Not fleeing,False
2018-11-11,shot,unarmed,52,M,W,Wagoner,OK,False,other,Not fleeing,False
2018-11-11,shot,gun,26,M,B,Robbins,IL,False,other,Not fleeing,False
2018-11-11,shot,gun,NA,M,H,Hemet,CA,False,attack,Foot,False
2018-11-12,shot,knife,39,M,W,Mantoloking,NJ,False,attack,Not fleeing,False
2018-11-12,shot,gun,36,M,A,Catoosa,OK,False,other,Not fleeing,False
2018-11-12,shot,gun,47,M,B,Oklahoma City,OK,False,undetermined,Other,False
2018-11-12,shot,knife,NA,M,H,Alpine,CA,False,other,Not fleeing,True
2018-11-12,shot,gun,25,M,H,Chattanooga,TN,False,attack,Not fleeing,False
2018-11-12,shot and Tasered,knife,63,M,W,Fresno,CA,True,attack,Not fleeing,True
2018-11-13,shot,unknown weapon,24,M,B,Phoenix,AZ,False,attack,Car,False
2018-11-13,shot,gun,38,M,H,Pratt,KS,True,attack,Not fleeing,False
2018-11-14,shot,gun,22,M,B,Wythe County,VA,False,attack,Not fleeing,False
2018-11-14,shot,gun,59,M,W,Auburn,MA,False,attack,Not fleeing,False
2018-11-14,shot,knife,55,M,,Haynesville,AL,False,attack,Not fleeing,False
2018-11-14,shot,knife,29,M,W,Spartanburg,SC,False,attack,Not fleeing,False
2018-11-15,shot,gun,18,M,B,Centennial,CO,False,other,Not fleeing,False
2018-11-15,shot,straight edge razor,29,M,H,Hayward,CA,True,other,Not fleeing,False
2018-11-15,shot,knife,25,M,B,Augusta,GA,True,attack,Not fleeing,False
2018-11-15,shot,metal pipe,48,M,W,Paradise,CA,True,other,Car,False
2018-11-15,shot,gun,60,M,W,Demopolis,AL,False,attack,Not fleeing,False
2018-11-16,shot,gun,NA,M,,Houston,TX,False,attack,Not fleeing,False
2018-11-17,shot,gun,49,F,W,Missoula,MT,True,attack,Not fleeing,False
2018-11-17,shot,vehicle,27,M,B,Fort Pierce,FL,False,attack,Car,False
2018-11-18,shot,gun,NA,M,,Los Angeles,CA,False,attack,Not fleeing,False
2018-11-19,shot,gun,65,M,W,Indianapolis,IN,False,attack,Not fleeing,False
2018-11-19,shot,vehicle,41,M,W,Meridian,ID,False,attack,Car,False
2018-11-20,shot,gun,71,M,,Phoenix,AZ,False,attack,Not fleeing,False
2018-11-20,shot,vehicle,33,M,B,Magnolia,AR,False,attack,Not fleeing,False
2018-11-21,shot,knife,22,M,W,Stillwater,MN,True,other,Not fleeing,True
2018-11-21,shot,gun,52,M,W,Franklinton,OH,True,other,Not fleeing,False
2018-11-21,shot,gun,42,M,W,Lincoln Township,MI,True,attack,Not fleeing,False
2018-11-21,shot,gun,48,M,B,Talladega,AL,False,attack,Not fleeing,False
2018-11-21,shot,knife,24,M,H,Bell Gardens,CA,False,attack,Not fleeing,False
2018-11-21,shot,undetermined,NA,M,,Pasadena,TX,False,attack,Foot,False
2018-11-22,shot,gun,21,M,B,Hoover,AL,False,other,Not fleeing,False
2018-11-22,shot,machete,20,M,W,Palmer,AK,False,other,Foot,False
2018-11-22,shot,gun,59,M,W,Gunnison County,CO,False,attack,Not fleeing,False
2018-11-23,shot,gun,46,M,W,Bremen,KY,False,attack,Not fleeing,False
2018-11-23,shot,gun,23,M,B,Detroit,MI,False,attack,Not fleeing,False
2018-11-24,shot,vehicle,32,M,H,South Salt Lake,UT,True,attack,Car,False
2018-11-26,shot,knife,23,F,,South Knoxville,TN,True,attack,Not fleeing,False
2018-11-27,shot,gun,19,M,W,Centennial,CO,False,attack,Car,True
2018-11-27,shot,gun,64,M,W,Clinton,UT,True,attack,Not fleeing,False
2018-11-27,shot,vehicle,35,M,B,Topeka,KS,False,attack,Car,False
2018-11-27,shot,knife,41,M,W,Virginia,MN,False,attack,,False
2018-11-27,shot,gun,42,M,A,Honolulu,HI,True,attack,Not fleeing,False
2018-11-28,shot,gun,NA,M,,Lakewood,CO,False,attack,Foot,False
2018-11-28,shot,gun,35,M,W,Louisville,KY,False,attack,,True
2018-11-28,shot,vehicle,33,M,H,Vancouver,WA,False,attack,Car,False
2018-11-29,shot,gun,32,M,N,Bemidji,MN,False,other,Not fleeing,True
2018-11-29,shot,unknown weapon,37,M,W,Old Town,ME,False,undetermined,Not fleeing,False
2018-11-30,shot,gun,46,M,,Phoenix,AZ,False,attack,Not fleeing,False
2018-11-30,shot,gun,37,M,H,Ogden,UT,False,attack,Not fleeing,True
2018-11-30,shot,gun,19,M,W,New Underwood,SD,True,attack,Car,False
2018-12-01,shot,meat cleaver,65,M,B,Pensacola,FL,False,attack,Not fleeing,False
2018-12-01,shot,straight edge razor,30,M,B,Tamarac,FL,True,attack,Not fleeing,False
2018-12-01,shot and Tasered,knife,43,M,B,Las Vegas,NV,False,attack,Not fleeing,True
2018-12-04,shot,toy weapon,18,M,H,Ogden,UT,False,attack,Not fleeing,True
2018-12-05,shot,gun,27,M,H,Napa,CA,True,attack,Foot,False
2018-12-05,shot,knife,41,M,W,Philadephia,PA,False,attack,Not fleeing,False
2018-12-05,shot,gun,41,M,W,Martinez,CA,False,attack,Foot,False
2018-12-05,shot,knife,33,M,B,Richmond,VA,False,attack,Not fleeing,False
2018-12-06,shot,gun,53,M,B,Henry County,GA,True,attack,Not fleeing,False
2018-12-06,shot,gun,42,M,W,Redding,CA,False,attack,Car,False
2018-12-06,shot,gun,46,M,W,Pahrump,NV,True,attack,Not fleeing,True
2018-12-07,shot,unknown weapon,51,M,H,Fort Pierce,FL,False,attack,Not fleeing,False
2018-12-07,shot,gun,16,M,B,Columbus,OH,False,attack,Not fleeing,False
2018-12-08,shot,knife,41,M,W,West Wendover,NV,False,other,Car,False
2018-12-09,shot,gun,24,M,B,Savannah,GA,False,attack,Not fleeing,False
2018-12-09,shot,toy weapon,23,M,B,Torrance,CA,False,other,Not fleeing,True
2018-12-09,shot,gun,50,M,W,Springdale,AR,False,attack,Not fleeing,False
2018-12-10,shot,gun,41,M,W,Noble County,OK,False,attack,Car,False
2018-12-10,shot,knife,23,M,W,Fredonia,NY,True,attack,Not fleeing,False
2018-12-10,shot,knife,33,M,W,Redwood City,CA,True,other,Not fleeing,False
2018-12-11,shot,gun,25,F,W,Bibb County,GA,False,attack,Not fleeing,False
2018-12-11,shot,gun,30,F,A,Pahoa,HI,False,attack,Not fleeing,False
2018-12-11,shot,gun,58,M,W,Rangley,CO,True,other,Not fleeing,True
2018-12-11,shot,knife,47,M,B,Buffalo,NY,True,attack,Foot,False
2018-12-11,shot,knife,22,M,W,Pope County,AR,False,other,Car,False
2018-12-11,shot,gun,27,F,B,Calhoun,GA,False,attack,Not fleeing,False
2018-12-12,shot,vehicle,29,M,B,St. Louis,MO,False,attack,Car,False
2018-12-12,shot,gun,43,M,W,Jacksonville,FL,False,attack,Not fleeing,False
2018-12-12,shot,toy weapon,18,M,W,Jacksonville,FL,False,attack,Not fleeing,False
2018-12-12,shot,gun,19,M,H,Albuquerque,NM,True,attack,Foot,False
2018-12-13,shot,gun,37,M,W,Bushnell,FL,False,attack,Car,False
2018-12-13,shot,gun,42,M,B,Memphis,TN,True,attack,Not fleeing,False
2018-12-15,shot,knife,57,M,W,Shirley,NY,True,other,Not fleeing,False
2018-12-15,shot,knife,35,M,H,Hanford,CA,False,attack,Not fleeing,False
2018-12-16,shot,gun,50,M,W,Mesa,AZ,True,attack,Not fleeing,False
2018-12-16,shot,gun,60,M,W,Apple Creek,OH,True,other,,True
2018-12-16,shot,knife,35,M,W,Oklahoma City,OK,True,other,Not fleeing,False
2018-12-16,shot,gun,46,M,B,Kansas City,KS,False,attack,Not fleeing,False
2018-12-16,shot,knife,47,F,B,Darlington County,SC,True,other,Not fleeing,False
2018-12-17,shot,gun,NA,M,,Phoenix,AZ,False,attack,Not fleeing,False
2018-12-17,shot,gun,NA,M,W,Natomas,CA,False,other,Not fleeing,False
2018-12-18,shot,gun,31,F,B,Hopewell,VA,False,attack,Foot,False
2018-12-18,shot,gun,24,M,W,Terre Haute,IN,False,attack,Car,False
2018-12-18,shot,unarmed,27,M,B,Franklin Township,PA,False,attack,Car,False
2018-12-18,shot,gun,27,M,W,Union City,PA,False,attack,,False
2018-12-19,shot,gun,NA,M,,Fort Worth,TX,True,attack,Not fleeing,False
2018-12-19,shot,undetermined,NA,M,,Phoenix,AZ,False,attack,Not fleeing,False
2018-12-20,shot,gun,NA,M,,Lake Elsinore,CA,False,attack,Car,False
2018-12-20,shot,Taser,23,M,W,Toledo,OH,False,attack,Not fleeing,False
2018-12-21,shot,gun,57,M,H,Azusa,CA,False,attack,Not fleeing,False
2018-12-21,shot,knife,56,M,W,Springfield,FL,False,other,Not fleeing,False
2018-12-23,shot,gun,36,M,H,Albuquerque,NM,True,attack,Not fleeing,False
2018-12-23,shot,gun,NA,M,O,Wailuku,HI,False,attack,Car,True
2018-12-24,shot,gun,NA,M,H,Albuquerque,NM,False,attack,Not fleeing,False
2018-12-25,shot,vehicle,24,F,H,San Jose,CA,False,attack,Car,False
2018-12-25,shot,gun,34,M,H,Buckeye,AZ,False,attack,Not fleeing,False
2018-12-26,shot,vehicle,17,M,B,Lakeland,FL,False,attack,Car,False
2018-12-26,shot,gun,21,M,W,Rector,AR,False,attack,Not fleeing,False
2018-12-26,shot,gun,35,M,B,Clearwater,FL,True,attack,Not fleeing,False
2018-12-28,shot,gun,34,M,W,Tullahoma,TN,False,attack,Not fleeing,False
2018-12-28,shot,gun,56,M,W,Crawfordsville,IN,False,other,Not fleeing,False
2018-12-28,shot,machete,35,M,B,Port Arthur,TX,False,other,Not fleeing,False
2018-12-28,shot,gun,46,M,W,Phoenix,AZ,False,other,Not fleeing,False
2018-12-29,shot,gun,42,M,W,St. Joseph,MO,False,attack,Not fleeing,False
2018-12-30,shot,machete,49,M,W,Llano,TX,False,other,Not fleeing,False
2018-12-30,shot,pole,44,M,B,Rockford,IL,True,attack,Not fleeing,False
2018-12-30,shot and Tasered,knife,45,M,W,Danbury,CT,False,other,Not fleeing,False
2018-12-31,shot,gun,36,M,A,Seattle,WA,False,attack,Foot,True
2018-12-31,shot,gun,45,M,W,Fort Dodge,IA,False,attack,Car,False
2018-12-31,shot,undetermined,34,M,H,Longmont,CO,True,other,Foot,False
2018-12-31,shot,knife,18,M,,Van Nuys,CA,False,other,Not fleeing,True
2019-01-01,shot,gun,26,M,W,Davidson County,NC,False,attack,Foot,False
2019-01-01,shot,vehicle,28,M,B,Shallotte,NC,False,other,Car,False
2019-01-02,shot,vehicle,35,M,B,Niles,OH,False,attack,Foot,False
2019-01-02,shot,knife,20,M,B,Whitehaven,TN,False,other,Not fleeing,True
2019-01-02,shot,Taser,33,M,W,San Antonio,TX,False,attack,Other,False
2019-01-03,shot,gun,39,M,H,San Antonio,TX,False,attack,,False
2019-01-03,shot,gun,63,M,W,Greenport,NY,True,attack,Not fleeing,False
2019-01-03,shot,knife,27,M,W,Albert Lea,MN,True,attack,,False
2019-01-03,shot,gun,33,M,H,Visalia,CA,True,attack,Not fleeing,False
2019-01-03,shot,gun,27,M,B,Millbrook,AL,False,other,Car,False
2019-01-03,shot,gun,31,M,W,Bozeman,MT,False,other,Not fleeing,False
2019-01-04,shot,gun,33,M,B,Treme,LA,True,attack,Not fleeing,True
2019-01-04,shot,vehicle,39,M,W,Amarillo,TX,False,attack,Car,False
2019-01-04,shot,toy weapon,27,M,W,San Marcos,TX,False,other,Car,False
2019-01-04,shot,gun,32,M,B,Houston,TX,True,attack,Not fleeing,False
2019-01-05,shot,ax,29,M,H,Fresno,CA,False,other,Not fleeing,False
2019-01-05,shot,gun,81,M,,Union County,SC,False,attack,Not fleeing,False
2019-01-05,shot,gun,28,M,H,Lemon Grove,CA,False,other,Not fleeing,False
2019-01-05,shot,gun,50,M,W,Milwaukie,OR,False,attack,Not fleeing,False
2019-01-05,shot,gun,55,M,W,Santa Clara,CA,False,attack,Not fleeing,False
2019-01-06,shot,gun,42,M,B,Hurricane,WV,False,attack,Car,False
2019-01-06,shot,knife,NA,M,,Glen Valley,CA,False,other,Not fleeing,False
2019-01-06,shot,gun,NA,M,W,Cache,OK,False,attack,Not fleeing,False
2019-01-06,shot and Tasered,knife,36,M,B,Portland,OR,True,other,Not fleeing,False
2019-01-06,shot,gun,38,M,A,Houston,TX,False,other,Not fleeing,False
2019-01-07,shot,gun,38,M,H,Kent,WA,False,attack,Car,False
2019-01-07,shot,baseball bat,35,M,W,Spokane,WA,False,attack,Not fleeing,True
2019-01-07,shot,knife,42,M,W,Tulsa,OK,False,attack,Not fleeing,False
2019-01-08,shot,gun,53,M,,Leadwood,MO,False,attack,Not fleeing,False
2019-01-08,shot and Tasered,beer bottle,33,M,,Midland,TX,True,attack,Not fleeing,False
2019-01-10,shot,gun,70,M,B,Eclectic,AL,False,other,Not fleeing,False
2019-01-10,shot,gun and vehicle,29,M,W,Wichita,KS,False,attack,Car,False
2019-01-11,shot,gun,26,M,B,Lake Charles,LA,False,other,Other,False
2019-01-11,shot,gun,20,M,B,Arlington,TX,False,attack,Foot,False
2019-01-11,shot,gun,30,M,H,Eugene,OR,False,attack,Not fleeing,True
2019-01-11,shot,gun,19,M,B,Phoenix,AZ,False,other,Not fleeing,False
2019-01-11,shot and Tasered,ax,NA,M,,Huntsville,TX,False,other,Not fleeing,False
2019-01-12,shot,hatchet,48,M,W,Colorado Springs,CO,False,other,Not fleeing,False
2019-01-12,shot,toy weapon,58,M,W,Dearborn County,IN,True,attack,Not fleeing,False
2019-01-13,shot,unarmed,38,M,H,Calabasas,CA,False,other,Car,False
2019-01-13,shot,gun,28,M,H,Cathedral City,CA,False,attack,Not fleeing,False
2019-01-13,shot,gun,34,M,W,White Lake,SD,False,other,Not fleeing,False
2019-01-13,shot,knife,43,M,,Lakewood,WA,True,attack,Not fleeing,False
2019-01-14,shot,gun,45,M,B,Linda,CA,False,attack,Not fleeing,False
2019-01-14,shot,gun,62,M,,Gainesville,GA,False,other,Not fleeing,False
2019-01-14,shot,unarmed,18,M,H,Pueblo,CO,False,other,Car,False
2019-01-14,shot,gun,25,M,H,El Paso,TX,False,other,Foot,False
2019-01-14,shot,knife,38,M,B,Vacaville,CA,False,attack,Foot,False
2019-01-14,shot,gun,33,M,W,Odessa,TX,False,attack,Not fleeing,False
2019-01-14,shot,gun,39,M,B,Logan Township,NJ,False,attack,Not fleeing,False
2019-01-15,shot,gun,58,M,W,Aurora,CO,False,other,Not fleeing,False
2019-01-15,shot,gun,48,M,W,Roseville,CA,False,attack,Car,False
2019-01-15,shot,toy weapon,14,M,H,Tempe,AZ,False,other,Foot,True
2019-01-15,shot,vehicle,18,M,B,Atlanta,GA,False,other,Car,False
2019-01-15,shot,gun,22,M,B,St. Louis,MO,False,attack,Foot,False
2019-01-16,shot,unarmed,46,M,W,Fort Lupton,CO,True,undetermined,Car,True
2019-01-16,shot,vehicle,NA,M,B,West Memphis,AR,False,other,Car,False
2019-01-16,shot,vehicle,NA,F,W,West Memphis,AR,False,other,Car,False
2019-01-16,shot,gun,57,M,W,Sperry,OK,True,other,Foot,True
2019-01-16,shot,knife,32,M,W,Charlotte,NC,False,other,Foot,False
2019-01-16,shot,gun,31,M,B,Silver Spring,MD,False,other,Foot,False
2019-01-18,shot,gun,64,M,W,O'Fallon,MO,True,attack,Not fleeing,False
2019-01-19,shot,unarmed,35,M,W,St. Louis Park,MN,True,undetermined,Not fleeing,False
2019-01-19,shot,ax,42,M,W,Clackamas County,OR,False,attack,Not fleeing,False
2019-01-19,shot,vehicle,30,M,W,Knoxville,TN,False,other,Car,False
2019-01-20,shot,gun,26,M,W,Billings,MT,False,attack,Foot,False
2019-01-21,shot,unarmed,37,M,H,Las Vegas,NV,True,other,Car,False
2019-01-22,shot,unarmed,21,M,B,Atlanta,GA,False,undetermined,Foot,False
2019-01-23,shot,unarmed,20,M,W,Flagstaff,AZ,False,undetermined,Foot,False
2019-01-23,shot,knife,46,M,B,Spokane,WA,False,other,,False
2019-01-23,shot,undetermined,NA,M,N,Naschitti,NM,False,undetermined,,False
2019-01-23,shot,gun,20,M,H,Flagstaff,AZ,False,attack,Foot,False
2019-01-23,shot and Tasered,knife,46,M,W,South Haven,IN,True,attack,Not fleeing,True
2019-01-24,shot,unarmed,24,F,W,St. Louis,MO,False,other,Not fleeing,False
2019-01-24,shot,unarmed,26,M,H,Ehrenberg,AZ,False,other,Car,False
2019-01-25,shot,gun,60,M,W,Dyersburg,TN,False,attack,Not fleeing,False
2019-01-25,shot,gun,48,M,,Garland,TX,True,attack,Not fleeing,False
2019-01-25,shot,gun,69,M,,North Escambia,FL,True,attack,Not fleeing,False
2019-01-27,shot,vehicle,25,M,N,Rosebud,SD,False,attack,Car,False
2019-01-28,shot,gun,29,M,H,Jackson,MI,False,attack,Foot,False
2019-01-28,shot,unarmed,58,F,W,Houston,TX,False,attack,Not fleeing,False
2019-01-28,shot,gun,59,M,W,Houston,TX,False,attack,Not fleeing,False
2019-01-28,shot,gun,46,M,B,Newark,NJ,False,other,Car,True
2019-01-28,shot,toy weapon,55,M,W,Wichita,KS,False,attack,Not fleeing,False
2019-01-28,shot,unknown weapon,27,M,B,Mercury,NV,False,other,Car,False
2019-01-28,shot,gun,30,M,W,Kirkwood,NY,False,attack,Car,False
2019-01-28,shot,gun,52,M,,Butte County,CA,False,attack,Car,False
2019-01-28,shot and Tasered,knife,45,M,W,Tehama County,CA,False,other,Other,False
2019-01-29,shot,vehicle,51,M,O,Kalihi,HI,False,attack,Car,False
2019-01-29,shot,gun,27,M,H,Austin,TX,True,attack,Car,True
2019-01-30,shot,gun,47,M,W,Phoenix,AZ,False,attack,Foot,False
2019-01-30,shot,unknown weapon,52,M,W,Midland,TX,False,attack,Not fleeing,False
2019-01-31,shot,gun,24,M,,Passaic,NJ,False,other,Foot,False
2019-02-01,shot,vehicle,45,M,H,Denver,CO,False,attack,Car,False
2019-02-02,shot,knife,47,M,W,Flagstaff,AZ,True,attack,Not fleeing,True
2019-02-02,shot,gun,68,M,B,Buford,GA,False,attack,Not fleeing,False
2019-02-02,shot,knife,40,M,B,Stockton,CA,False,attack,Not fleeing,False
2019-02-03,shot,gun,18,M,W,Orange Park,FL,False,other,Not fleeing,False
2019-02-03,shot,vehicle,35,M,H,Waukegan,IL,False,attack,Car,True
2019-02-04,shot,gun,80,M,W,Clarksburg,WV,False,attack,Not fleeing,False
2019-02-04,shot,gun,44,M,B,Farmville,VA,False,attack,Not fleeing,False
2019-02-05,shot,gun,31,M,B,Shreveport,LA,True,attack,Foot,False
2019-02-06,shot,gun,20,M,W,LaSalle,CO,False,attack,,False
2019-02-06,shot and Tasered,knife,48,M,,Edinburg,TX,True,attack,Not fleeing,False
2019-02-06,shot,gun,43,M,B,Walter Hill,TN,True,attack,Not fleeing,False
2019-02-06,shot,gun,25,M,W,Stone County,MS,False,attack,Car,True
2019-02-06,shot,box cutter,38,M,B,Joilet,IL,False,attack,Not fleeing,False
2019-02-07,shot,knife,34,M,H,Seattle,WA,False,attack,Not fleeing,True
2019-02-07,shot,knife,58,M,W,Madera,CA,True,attack,Not fleeing,True
2019-02-07,shot,unarmed,38,M,W,Snyder,TX,False,undetermined,Not fleeing,False
2019-02-07,shot,undetermined,29,M,W,Banning,CA,False,undetermined,,False
2019-02-07,shot,gun,40,M,W,Memphis,TN,False,attack,Not fleeing,False
2019-02-07,shot,gun,49,M,W,Barberton,OH,False,attack,Not fleeing,False
2019-02-08,shot,unarmed,25,M,W,Bakersfield,CA,False,other,Not fleeing,False
2019-02-08,shot,knife,32,M,,New York,NY,False,attack,Not fleeing,False
2019-02-09,shot,gun,21,M,B,Vallejo,CA,False,other,Not fleeing,True
2019-02-09,shot,knife,57,M,W,Virginia Beach,VA,True,attack,Not fleeing,False
2019-02-09,shot,gun,28,M,H,Bailey,NC,False,other,Not fleeing,True
2019-02-09,shot,gun,25,M,W,Del City,OK,False,attack,Not fleeing,False
2019-02-10,shot,knife,58,M,W,Waukesha,WI,True,attack,Not fleeing,False
2019-02-10,shot,gun,34,M,B,Greenville County,SC,True,attack,Not fleeing,True
2019-02-11,shot,unarmed,34,M,W,Montgomery,WV,True,other,Not fleeing,False
2019-02-11,shot,gun,24,M,B,Crestwood,KY,False,attack,Car,False
2019-02-11,shot,gun,32,M,A,Redding,CA,False,attack,Foot,False
2019-02-12,shot,knife,58,M,B,Defiance,OH,False,other,Not fleeing,False
2019-02-12,shot,gun,20,M,B,Cinco Ranch,TX,False,attack,Car,False
2019-02-12,shot,gun,19,M,B,Cinco Ranch,TX,False,attack,Car,False
2019-02-12,shot,gun,46,M,W,Fresno,CA,False,attack,Not fleeing,False
2019-02-13,shot,gun,28,M,W,Fairbanks,AK,False,attack,Not fleeing,False
2019-02-13,shot,gun,47,M,W,Apex,NC,False,attack,Not fleeing,False
2019-02-14,shot,knife,47,M,H,Los Angeles,CA,False,other,Not fleeing,False
2019-02-14,shot,knife,34,M,W,Aspers,PA,False,attack,Not fleeing,False
2019-02-14,shot,gun,NA,M,W,San Jose,CA,False,attack,Car,False
2019-02-15,shot,gun,45,M,B,Aurora,IL,False,attack,Not fleeing,False
2019-02-16,shot,gun,17,M,B,Chicago,IL,False,other,Car,False
2019-02-16,shot,gun,34,M,A,Clinton,MS,False,attack,Not fleeing,False
2019-02-17,shot,gun,48,M,H,Napa Valley,CA,False,attack,Not fleeing,True
2019-02-17,shot,gun,37,F,,Claiborne County,TN,False,attack,Foot,False
2019-02-17,shot,gun,32,M,B,New Orleans,LA,False,attack,Not fleeing,False
2019-02-18,shot,unarmed,20,M,A,Honolulu,HI,False,attack,Not fleeing,False
2019-02-18,shot,gun,31,M,B,Pelehatchie,MS,True,attack,Not fleeing,False
2019-02-19,shot,knife,16,M,A,Vancouver,WA,False,attack,Not fleeing,False
